link_id,x,y,lat,lon,angle
514,532298.2448950005,4199599.567597962,37.94340629402478,-122.63241017890795,358.9590116468516
514,532298.0229655065,4199609.56741062,37.94349642823736,-122.63241225570604,358.95901083473893
514,532297.7896680268,4199619.731265349,37.943588041331246,-122.6324144545215,353.5955927641927
514,532296.5468473376,4199630.015677905,37.94368077687984,-122.63242813724688,341.0333636204513
514,532293.1926633888,4199639.587558099,37.94376716557438,-122.63246588131003,335.5763569139465
514,532288.8493772252,4199648.92353031,37.943851463222686,-122.63251489298395,323.71295463745747
514,532282.8201029345,4199657.0290738195,37.943924731160685,-122.63258314817453,320.44686670976137
514,532276.2098974034,4199664.889494108,37.94399581045366,-122.63265802606773,309.8876073838205
514,532268.5484303874,4199671.2132569915,37.94405307745692,-122.63274493743647,312.1186973392463
514,532261.277094693,4199677.686177683,37.94411167487022,-122.63282740216576,320.0398795501927
514,532255.0484776609,4199684.946408061,37.944177331066335,-122.63289796453167,334.2693223514407
514,532250.6595428225,4199693.925016573,37.944258409305746,-122.63294751251952,334.542578889722
514,532246.4396873602,4199702.567889729,37.944336455605885,-122.63299515136698,347.0129620249316
514,532244.1445646065,4199712.303284812,37.94442428024861,-122.63302083586655,347.01294661717276
514,532241.8071346893,4199722.188106409,37.9445134531377,-122.63304699522952,341.9448191279576
514,532238.631697067,4199731.751728997,37.944599760859454,-122.63308270648102,338.67442183742037
514,532234.9079684305,4199741.134592938,37.94468445888524,-122.63312466606529,335.65363887831074
514,532230.5687496559,4199750.491513769,37.944768944914394,-122.63317363186475,323.54495444992784
514,532224.5778205857,4199758.501150139,37.9448413467144,-122.63324145643881,323.5449129415787
514,532218.4664528149,4199766.654971929,37.94491505226128,-122.6333106454158,317.3958069459386
514,532211.6284805118,4199773.999923964,37.94498149335297,-122.6333881403383,315.8380115370159
514,532204.61689723,4199781.133170473,37.94504603248931,-122.6334676207705,315.8379627764119
514,532197.6053139484,4199788.266416983,37.945110571571966,-122.63354710134175,315.83791402703713
514,532190.5937306664,4199795.399663493,37.94517511060094,-122.63362658205199,315.8378652805875
514,532183.7860982565,4199802.283013762,37.945237390085296,-122.63370375288105,326.40430335334327
514,532178.349024598,4199810.319575191,37.94531001462869,-122.63376527366758,336.1089412725397
514,532174.2986185565,4199819.324713274,37.94539131961081,-122.6338109693111,338.9477799316737
514,532170.7257193087,4199828.419436992,37.945473415080166,-122.63385122644144,346.5043221545549
514,532168.3851411828,4199837.9238109505,37.94555915898908,-122.63387744001554,352.64583318639444
514,532167.0729348473,4199847.726558306,37.94564755565326,-122.63389193616075,355.7049288653886
514,532166.2815293359,4199857.697475175,37.94573744954981,-122.63390049745315,355.70492402992073
514,532165.4788690987,4199867.288445112,37.94582391945772,-122.63390920384889,8.123081266282043
514,532166.6268089466,4199876.479576057,37.94590671662065,-122.63389572781753,30.39017370403502
514,532170.9625765835,4199884.374274737,37.94597771639687,-122.63384602813704,60.418155084207
514,532178.4977423976,4199888.9552605525,37.94601873698712,-122.63376006328666,91.22065009597986
514,532188.0435452666,4199888.812921656,37.9460171158922,-122.6336514260367,100.49116985973717
514,532197.8870263402,4199887.037707236,37.946000767367394,-122.63353947392098,100.49123892538216
514,532208.0638063222,4199885.234857515,37.94598415784654,-122.63342372972104,89.47978582352687
514,532218.4913688251,4199885.438651056,37.945985624787234,-122.633305041465,73.33550397794784
514,532228.3781923399,4199888.464683763,37.94601254706572,-122.63319238106165,61.84075555991075
514,532237.6191013501,4199893.561737219,37.94605815785158,-122.63308697910358,41.4402325477206
514,532244.464448528,4199901.434799,37.94612887318644,-122.63300871720314,26.457714727408074
514,532249.0099151747,4199910.776094302,37.946212903017155,-122.6329565650108,10.37510808048529
514,532250.7987207902,4199920.7657518145,37.9463028742631,-122.63293575812239,5.250013341908414
514,532251.6771419012,4199930.928234629,37.94639443546893,-122.63292530484138,356.86546093966064
514,532251.0177226755,4199941.313358551,37.94648805789641,-122.63293234427799,343.5814566784315
514,532248.0982681559,4199950.997966073,37.946575446952544,-122.63296513746609,336.97507667275244
514,532243.9568550301,4199960.4843247775,37.94666109260174,-122.6330118472127,324.02581674417183
514,532237.8372281749,4199968.768157434,37.94673597032306,-122.63308112582361,314.2667844319504
514,532230.6256505015,4199975.713059308,37.946798819240755,-122.63316289252231,313.64993053486734
514,532223.346827714,4199982.573397836,37.946860908335054,-122.63324542849413,313.6498798899929
514,532216.0680049267,4199989.433736363,37.94692299737154,-122.63332796460492,313.64982923201757
514,532209.1620947607,4199995.787085831,37.94698050373697,-122.63340627927325,334.34218412687494
514,532204.7899097133,4200004.760069901,37.94706153045039,-122.63345563929335,333.43294820183456
514,532200.1985849213,4200013.799367634,37.947143162582975,-122.63350749058505,328.3590541408943
514,532194.9021198091,4200022.284234351,37.947219822712945,-122.63356739235077,328.35901751771996
514,532189.75357851,4200030.4730230495,37.947293809078694,-122.63362562389742,339.18402730660034
514,532186.2937104348,4200039.355646113,37.94737398896375,-122.63366460486819,349.16765713516196
514,532184.3613869053,4200049.201552215,37.94746279658222,-122.63368615704188,348.14169840466144
514,532182.281210514,4200058.8571545975,37.947549894265855,-122.633709400574,352.2253780876669
514,532180.9026528756,4200068.579289271,37.94763756672704,-122.63372465567664,357.17842845409183
514,532180.2917908406,4200078.995913623,37.94773147127929,-122.63373114216756,342.93879756141155
514,532177.266003299,4200088.651177916,37.947818599404556,-122.63376514839423,337.4160254358711
514,532173.2615453558,4200098.075259037,37.947903678580396,-122.6338103038657,328.19280785675943
514,532167.9404648276,4200106.54471049,37.94798020048825,-122.6338704874106,328.19277106458475
514,532162.6193842995,4200115.014161942,37.94805672236495,-122.63393067107997,328.19273429926756
514,532157.2983037714,4200123.483613393,37.948133244210524,-122.63399085487374,328.1926975198422
514,532151.9772232432,4200131.953064846,37.94820976602496,-122.63405103879197,328.1926607181157
514,532146.6224585461,4200140.474092636,37.948286753847455,-122.6341116039107,326.1791222726835
514,532140.9077583255,4200148.88006371,37.948362717393216,-122.6341762709608,320.2670665147141
514,532134.468297684,4200156.533745995,37.94843192632133,-122.634249220741,320.2670218252826
514,532128.0341985218,4200164.1810248885,37.94850107730199,-122.63432210992131,320.5401998303528
514,532121.7354053884,4200171.727494349,37.94856931487725,-122.63439346372901,326.11481941913956
514,532116.110260522,4200179.998120149,37.94864405526122,-122.63445711806727,326.11478048380536
514,532110.5407702689,4200188.181474188,37.948718007080316,-122.63452014298572,329.49802239735277
514,532105.588774346,4200196.411062696,37.948792353739194,-122.63457613781486,340.8403565764872
514,532102.3133271593,4200204.801432971,37.948868090206275,-122.63461304354175,14.361402045038801
514,532104.259531286,4200213.486734274,37.948946300252445,-122.63459050465053,44.85143296172873
514,532110.6557099522,4200220.131099814,37.94900595843811,-122.63451740828461,67.51373872245097
514,532119.4103485034,4200223.800796791,37.949038723096564,-122.63441760120762,76.02617901944427
514,532128.9697475556,4200226.215511267,37.94906014830195,-122.63430869050961,80.71864613586513
514,532138.4154691038,4200227.824720277,37.94907431757374,-122.63420110959612,91.98850582636993
514,532148.4130509035,4200227.518347884,37.949071202472055,-122.63408733312352,91.98857605971591
514,532158.4106327032,4200227.21197549,37.94906808726041,-122.63397355666143,91.98864632551903
514,532168.4082145029,4200226.905603096,37.94906497193877,-122.63385978020986,91.98871656267033
514,532178.4057963025,4200226.599230702,37.94906185650716,-122.63374600376879,91.9887868160493
514,532188.4033781021,4200226.292858308,37.94905874096556,-122.63363222733823,91.98885705597013
514,532198.4009599019,4200225.986485914,37.949055625314,-122.6335184509182,91.98892730682013
514,532208.241831232,4200225.691975996,37.94905262202393,-122.63340645761912,97.15744450321193
514,532217.4590783359,4200224.691202897,37.9490432753453,-122.63330159391244,118.04068510410002
514,532225.9678869777,4200220.255805521,37.949002998152075,-122.63320494741224,128.83057929732684
514,532233.5793879877,4200214.227546908,37.948948396597196,-122.63311858534053,137.16652990635862
514,532240.4236889939,4200206.933641944,37.948882415204615,-122.63304101220487,137.16657748539154
514,532247.2679900002,4200199.63973698,37.94881643376086,-122.63296343920793,137.16662504194937
514,532254.1122910064,4200192.345832017,37.948750452265955,-122.63288586634965,137.16667261761938
514,532260.9565920127,4200185.051927053,37.94868447071986,-122.63280829363006,137.1667201983568
514,532267.8992772795,4200177.661135983,37.94861761241273,-122.63272960561625,132.6446577721473
514,532275.3384577059,4200170.8940412905,37.94855635765618,-122.63264523880348,130.34667536266642
514,532283.108282156,4200164.380741384,37.94849737848662,-122.63255709745506,125.87111958309583
514,532291.7527281608,4200158.349659182,37.94844271428373,-122.63245897994369,104.87077865180197
514,532301.7966400181,4200155.803999145,37.94841941361798,-122.63234477779189,89.06176785059779
514,532312.1686176525,4200156.101728881,37.94842172805439,-122.63222671403344,70.78398714372923
514,532322.0252374301,4200159.634137571,37.9484532142048,-122.63211437052978,55.234704612429084
514,532330.2647513477,4200165.396603313,37.948504856854484,-122.63202033205816,47.59283088571311
514,532337.8527582887,4200172.392920312,37.94856764307063,-122.63193365322523,37.09919254915559
514,532343.9627295183,4200180.536862879,37.948640825169434,-122.63186374518958,28.572601235590923
514,532348.8235529723,4200189.549441848,37.948721880556704,-122.63180801538307,20.105567746104953
514,532352.2978185479,4200199.2351626875,37.94880905219556,-122.6317680365924,7.8493338416492975
514,532353.6351754,4200209.574506428,37.94890219091156,-122.63175235003916,353.9169614785587
514,532352.5122110487,4200219.576800763,37.94899237951186,-122.6317646813779,347.09856268678845
514,532350.2019708646,4200229.425664647,37.94908122756362,-122.63179053294479,343.37979614090335
514,532347.1990117356,4200239.216551761,37.94916957774834,-122.63182427155611,333.74819521113767
514,532342.7245556102,4200248.162207034,37.94925036242713,-122.63187479653543,333.74816441471705
514,532338.2500994849,4200257.107862308,37.94933114708369,-122.63192532162485,333.74813362931013
514,532333.8191436135,4200265.959721102,37.94941108480124,-122.63197535592941,337.1244887166796
514,532329.9028135492,4200275.100829598,37.94949361112496,-122.63201951995502,338.7319041326368
514,532326.2247054151,4200284.402282518,37.94957757410316,-122.63206096546662,338.7318789812465
514,532322.6063729463,4200293.524962505,37.949659923695535,-122.63210173874864,344.88577655402787
514,532320.0224755525,4200302.59283794,37.94974174251938,-122.6321307407789,2.5259567069542754
514,532320.383952533,4200312.271307173,37.9498289596761,-122.63212619152748,12.923903741413767
514,532322.3884683475,4200321.414909875,37.94991129771732,-122.63210296540612,28.28202142579812
514,532326.832430908,4200329.825844784,37.94998694554298,-122.63205200660728,42.10013370611256
514,532333.4491272812,4200337.180144407,37.95005299276136,-122.63197636533044,45.239039881412225
514,532340.5381419389,4200344.23644493,37.950116337307165,-122.6318953614268,45.23909022510213
514,532347.6271565966,4200351.292745452,37.950179681795795,-122.63181435738407,45.239140572993904
514,532354.7161712544,4200358.349045975,37.95024302622726,-122.63173335320224,45.23919090571292
514,532361.9167534838,4200365.527425006,37.95030746689392,-122.63165107353052,39.82451528630298
514,532368.4970698883,4200373.568647206,37.950379706232646,-122.63157581472305,22.857129096785854
514,532372.4517034487,4200383.63601435,37.95047030033686,-122.63153035002496,352.6215590787269
514,532370.8910980028,4200394.081632575,37.95056450012048,-122.63154764261152,328.09901789987276
514,532365.1065335292,4200402.974575214,37.950644856504596,-122.63161308226614,304.24691536443265
514,532356.4774887462,4200408.684697974,37.9506966281158,-122.63171104120457,287.37335331244924
514,532346.7667810379,4200411.641687436,37.95072362476241,-122.63182143563226,277.58279271831134
514,532336.5950823544,4200412.931026215,37.950735607535755,-122.63193715214062,269.3089257578582
514,532326.5780073514,4200412.770908537,37.950734521045675,-122.63205117391367,268.4105381335198
514,532316.580717952,4200412.455138766,37.950732030881454,-122.6321649774789,268.41046782733736
514,532306.5834285525,4200412.139368995,37.95072954060711,-122.63227878103731,268.4103975398175
514,532297.0021243872,4200411.786887357,37.9507267045528,-122.6323878514847,282.17137505575266
514,532287.5479111986,4200413.750263831,37.95074473622164,-122.63249537139436,292.4038834585258
514,532278.7947672474,4200417.21135003,37.95077624141797,-122.63259484454152,310.39980794443557
514,532271.8243564849,4200422.888202129,37.950827653415175,-122.63267392720728,333.49310782098496
514,532267.5813322617,4200431.071319082,37.9509015568964,-122.63272185428684,352.2004149586427
514,532266.1793039558,4200440.974844843,37.95099086510683,-122.63273736788096,352.20040583973986
514,532264.622655689,4200451.3894387,37.95108478495658,-122.63275461847788,334.710636540525
514,532260.0450458527,4200460.75819618,37.95116938621702,-122.63280630089776,317.4894232605693
514,532252.9355498619,4200468.352514806,37.95123808473353,-122.63288688121239,304.25365428524964
514,532244.623784839,4200473.940723776,37.95128874523905,-122.63298123599142,302.9547418341292
514,532236.2553626506,4200479.295072847,37.95133729995021,-122.63307624626242,305.1690260778092
514,532228.502092192,4200484.578902294,37.95138519717592,-122.6331642580858,323.7392873004761
514,532222.86109303,4200491.844426464,37.951450879988286,-122.6332281390738,351.0885508162717
514,532221.2967433647,4200501.1923308885,37.95153518618848,-122.63324552585345,5.302019909302885
514,532222.1608154761,4200510.937081639,37.95162298291656,-122.63323525420286,9.767382177404784
514,532223.8257767356,4200520.799809957,37.95171181453127,-122.63321586137998,9.767394612817895
514,532225.515125245,4200530.94396366,37.95180318170342,-122.63319617831733,0.54666012837896
514,532225.4047567847,4200541.585274932,37.95189909351237,-122.63319695766921,335.144419895081
514,532220.883870811,4200550.9731560545,37.951983864917075,-122.63324799466064,315.86508280696023
514,532213.5547788374,4200558.296351725,37.95205012734401,-122.63333108790981,296.5597614816201
514,532204.3204046832,4200562.781549921,37.952090879008544,-122.63343599478392,281.5200702508228
514,532194.6100258477,4200564.709630061,37.95210860069005,-122.63354643426155,284.88477279404526
514,532185.2211202106,4200567.132968589,37.952130774534005,-122.63365319254083,293.91985741251034
514,532176.547715751,4200570.844372452,37.95216453199112,-122.63375174923922,310.4837905679759
514,532169.1075135381,4200577.086855881,37.952221057768156,-122.63383615617883,320.0284609867567
514,532162.6516718392,4200584.695239731,37.95228985919463,-122.63390929790361,320.5606584293533
514,532155.8353620976,4200592.745306492,37.95236265413442,-122.63398652295987,302.384655913242
514,532147.0321898033,4200598.195787627,37.952412089843584,-122.63408647942796,288.3497850569354
514,532137.1782187456,4200601.370397755,37.952441050710206,-122.63419849824396,276.7562419890747
514,532127.2313957674,4200602.504152397,37.95245162095529,-122.63431166520009,276.0591814252807
514,532117.7801946497,4200603.389340671,37.952459933286534,-122.63441920197914,293.0642874183957
514,532109.6795973161,4200606.277724323,37.95248625214283,-122.63451127636273,336.03202630897863
514,532105.9119160834,4200614.2887444,37.952558586991366,-122.63455380353712,359.0240226492244
514,532105.7016028028,4200624.28880811,37.95264872289259,-122.63455575088973,359.0240218802612
514,532105.4912895224,4200634.28887182,37.95273885879242,-122.63455769824624,359.0240211398918
514,532105.2244833412,4200644.6946816975,37.952832653592644,-122.6345602705122,345.6343528924333
514,532102.6278664047,4200654.548126948,37.95292155241112,-122.63458938619871,336.89209499455455
514,532098.6154665012,4200663.802662934,37.953005103423955,-122.63463464366575,333.2311899119842
514,532093.9411933216,4200672.907044,37.953087324496444,-122.63468744163593,325.6314976893604
514,532088.1773513261,4200681.21413317,37.953162398223114,-122.63475267721351,319.89344575327317
514,532081.6881286781,4200688.8256701585,37.953231228675826,-122.63482620053904,319.8934006994806
514,532075.0072122918,4200696.629574807,37.95330179962248,-122.63490189735946,310.9934895669618
514,532067.1891546239,4200703.263317689,37.9533618642566,-122.63499058994582,295.92327486960346
514,532058.1691327499,4200707.585899241,37.95340114124988,-122.6350930670071,295.9232117663355
514,532048.9706060209,4200711.982206518,37.953441088928564,-122.6351975727135,289.5781904708097
514,532039.4343492643,4200715.311432836,37.95347143105573,-122.6353059702773,284.84802391887257
514,532029.7534952718,4200717.826700587,37.953494442147075,-122.63541605006085,284.847956039201
514,532019.9152674889,4200720.375219534,37.95351775837088,-122.63552791973342,279.55971147016135
514,532009.8301647158,4200722.001642305,37.95353277253292,-122.63564264057236,270.0000443071938
514,532000.1098155397,4200721.9408003595,37.95353256676891,-122.63575328475636,279.30347420121166
514,531990.95023553,4200723.316168237,37.95354528540161,-122.63585748210866,296.8749177748461
514,531982.3244488515,4200727.590633941,37.9535841140994,-122.6359554746627,307.9699723776482
514,531974.5298357283,4200733.589779309,37.95363845762347,-122.63604392981418,313.4275544067711
514,531967.3320513258,4200740.316100718,37.95369933395518,-122.63612555937286,317.3115232018438
514,531960.5064710143,4200747.627527344,37.953765470560114,-122.63620292644721,317.31147575092825
514,531953.6808907028,4200754.93895397,37.95383160711414,-122.63628029366023,317.31142828776365
514,531946.8553103914,4200762.250380594,37.953897743617226,-122.63635766101193,317.31138085192526
514,531940.1197249236,4200769.457456394,37.95396293641199,-122.6364340087691,321.8211012053716
514,531933.9206032594,4200777.244798015,37.954033340104786,-122.63650422457057,323.1237313722156
514,531927.9296819874,4200785.128502352,37.954104604931885,-122.63657206637582,326.4133700362288
514,531922.3666562887,4200793.400284112,37.954179352337114,-122.6366350205353,327.363443732573
514,531916.9235751113,4200801.79184971,37.95425517507888,-122.63669660422762,327.3634060699145
514,531911.6441159856,4200809.863302815,37.95432810693168,-122.63675633981222,339.1255223400358
514,531908.1569866297,4200818.7245021025,37.954408093589876,-122.6367956391039,352.85944646705786
514,531906.7563081842,4200827.761204819,37.95448958869863,-122.63681118143944,22.19777840406391
514,531910.4899465075,4200836.975704241,37.95457250583255,-122.63676827393773,22.982589441144967
514,531914.373293818,4200846.193356846,37.954655446106415,-122.63672366211645,22.98261742264168
514,531918.3742889747,4200855.82906136,37.95474215003948,-122.6366776924915,8.777074774794812
514,531919.869428374,4200865.752295505,37.954831533487365,-122.6366602332973,5.034774184705839
514,531920.7128767893,4200876.003271893,37.954923893711964,-122.63665017749533,355.7565753491504
514,531919.9180480757,4200886.073059215,37.95501467850737,-122.63665877771065,351.4315997735603
514,531918.3331829604,4200896.169420148,37.95510573057436,-122.63667636951617,343.52787641883464
514,531915.4120644422,4200905.855529392,37.955193132094266,-122.63670918976993,339.7816685880294
514,531911.9058618577,4200915.223527651,37.95527768710015,-122.6367486840743,339.7669016077345
514,531908.3157280039,4200924.775012395,37.955363898766066,-122.63678912569326,333.1692984826817
514,531903.7511859369,4200933.675477471,37.955444277152715,-122.63684068774623,333.15020900754126
514,531899.1838547918,4200942.574072422,37.95552463875919,-122.63689228174142,333.15017752293926
514,531894.7054666155,4200951.268294056,37.95560315524514,-122.6369428724968,340.43162908083025
514,531891.4159154249,4200959.990919315,37.955681885950575,-122.63697992981506,2.519329326773402
514,531891.4866274422,4200968.875537939,37.95576195864034,-122.63697873080713,35.691549728790676
514,531895.6198077978,4200975.968806932,37.95582574358278,-122.63693136893468,91.59285591451749
514,531904.6293235696,4200976.010302803,37.95582580105202,-122.63682881344813,123.06357301547416
514,531912.6779749753,4200970.858781562,37.95577908864884,-122.63673742581078,131.3606007248129
514,531920.169728623,4200964.343530705,37.95572010474851,-122.63665243789241,133.38971782358453
514,531927.4793721183,4200957.51604084,37.95565831304679,-122.63656953689748,133.38976870563698
514,531934.7890156136,4200950.688550975,37.95559652128672,-122.6364866360415,133.38981961819763
514,531942.0986591089,4200943.86106111,37.955534729468276,-122.63640373532448,133.38987049700074
514,531949.4552799582,4200936.991255448,37.95547255455528,-122.63632030189493,131.31895302811728
514,531957.0617921277,4200930.386882846,37.955412763079956,-122.63623401235762,128.7132297186888
514,531964.903476052,4200924.177736438,37.955356525352045,-122.63614502848964,128.71328438076148
514,531972.8522870978,4200917.890187893,37.955299577163146,-122.63605482884479,124.36060968963722
514,531981.1928534826,4200912.26109208,37.95524854960132,-122.63596014080744,121.84222155655112
514,531989.8138859516,4200906.97973309,37.955200646160414,-122.63586224496342,118.30109368315271
514,531998.6938654556,4200902.26398718,37.95515783126297,-122.63576137655487,116.22121267614966
514,532007.7424392904,4200897.870787784,37.955117917379276,-122.63565857484532,114.36956682035634
514,532016.9054732061,4200893.780882242,37.95508073289289,-122.63555445687702,113.20897098152028
514,532026.2282831098,4200889.847330576,37.95504495186345,-122.63544851336877,109.38344600199139
514,532035.7400514204,4200886.558257039,37.95501497261598,-122.63534039039334,106.8757015469368
514,532045.8636710761,4200883.631290661,37.95498823527081,-122.63522528685726,88.93148199107429
514,532056.3400415721,4200883.933545576,37.95499058964083,-122.63510602417763,73.00953490023011
514,532065.8452411311,4200886.866827283,37.95501669106721,-122.63499769868064,71.85221688201824
514,532074.9998647437,4200889.924084258,37.955043922139616,-122.63489335807455,82.13612626294957
514,532084.0860986178,4200891.401556198,37.95505691727161,-122.63478986634934,109.15574549449411
514,532093.5515342767,4200888.168750346,37.95502744618635,-122.6346822685075,109.15581180490574
514,532103.0169699354,4200884.935944495,37.95499797500299,-122.63457467075237,109.15587810295216
514,532112.721913629,4200881.639865576,37.95496792498471,-122.6344643496669,101.00922112315078
514,532123.0490075919,4200879.801235033,37.954950988523294,-122.63434688182127,79.76374265336341
514,532133.3236957634,4200881.7795741055,37.954968455326664,-122.63422983995636,61.507412853517735
514,532142.4189748144,4200886.807563297,37.9550134496037,-122.63412608653776,46.75635963673619
514,532149.6924739744,4200893.673545809,37.955075073730505,-122.6340429875652,46.756411282818874
514,532156.9659731345,4200900.5395283215,37.95513669779725,-122.63395988845382,46.75646291506865
514,532164.3569257744,4200907.527666891,37.95519941860969,-122.63387544679945,41.20685412090029
514,532170.951649555,4200915.087977418,37.95526732443308,-122.63380004265194,39.84441786879586
514,532177.345760179,4200922.779586821,37.95533642068422,-122.6337269160155,39.84446338102498
514,532183.7398708026,4200930.471196225,37.9554055168884,-122.63365378924192,39.844508904521945
514,532190.1339814265,4200938.162805628,37.95547461304558,-122.63358066233117,39.844554427176035
514,532196.3332715437,4200945.654828805,37.95554191723632,-122.63350976181746,48.98516531394233
514,532203.1992933297,4200951.831783188,37.95559734530682,-122.63343133082083,71.9128889384009
514,532211.4724724249,4200954.937840255,37.95562504607436,-122.63333701992622,109.48134317943254
514,532220.727384537,4200951.730775956,37.955595813135446,-122.63323181703723,116.113944155294
514,532229.3935564292,4200947.570090923,37.95555800622308,-122.63313335847556,125.79118921621921
514,532237.5414297348,4200941.768568151,37.95550542911537,-122.63304087325893,125.7912460899658
514,532245.6688276292,4200935.981848369,37.955452986078434,-122.6329486205771,126.61958267259229
514,532253.6679688564,4200930.112500357,37.95539980281487,-122.63285783164628,129.16392882453164
514,532261.4608393535,4200923.842199303,37.955343013107345,-122.63276940876338,129.1639831435324
514,532269.2537098504,4200917.57189825,37.95528622333354,-122.63268098601685,129.16403747401068
514,532277.1029588904,4200911.258093553,37.955229039400436,-122.6325919236187,126.83004901973527
514,532285.3225970976,4200905.198381936,37.95517413231659,-122.6324986339171,119.0239431745996
514,532294.3959400661,4200900.266295446,37.95512935783759,-122.6323955762397,108.29502649493685
514,532303.9984475515,4200897.1581147965,37.955101002910794,-122.63228641342057,101.88311762145236
514,532314.1208620864,4200895.109795278,37.95508218167945,-122.63217128510892,91.1283033615527
514,532324.3363237233,4200894.979067124,37.955080639857904,-122.63205501151754,80.59022182027803
514,532334.4155047992,4200896.702682002,37.95509581556515,-122.63194020577617,72.10201088764234
514,532344.1802623266,4200899.917984534,37.95512444661644,-122.63182891187049,61.32440265004948
514,532353.167425854,4200904.881951852,37.95516886560323,-122.63172639031275,52.61168239513472
514,532361.1723254779,4200911.034046254,37.95522402783793,-122.631634995982,47.18481374555478
514,532368.6077771459,4200917.958689811,37.95528617311707,-122.63155004860226,41.99636741162004
514,532375.332239453,4200925.460186331,37.95535354273394,-122.63147316810603,38.81663481626771
514,532381.5870461165,4200933.265498591,37.95542366727293,-122.63140161975596,38.81667935860327
514,532387.9459066847,4200941.215120597,37.95549508868759,-122.63132888034852,32.99685126535718
514,532393.3914904898,4200949.640191791,37.95557082775693,-122.63126651499485,31.638056057661117
514,532398.6193374993,4200958.165133789,37.955647474674336,-122.63120662346212,31.70423692451925
514,532403.6497009408,4200966.411181947,37.95572161499809,-122.6311489922887,42.95853657776121
514,532410.264304636,4200973.5692012925,37.95578589258049,-122.63107337695392,51.37305662782239
514,532417.5464904873,4200979.490694034,37.95583900173612,-122.63099021828153,66.71314698236449
514,532426.3257695583,4200983.335471763,37.95587334039287,-122.63089011201686,78.61780793543642
514,532436.1250488951,4200985.3403733475,37.955891060127826,-122.63077847818946,78.61787695831083
514,532445.9989363626,4200987.362246863,37.95590893005481,-122.63066599429243,76.1031475955158
514,532455.8005103255,4200989.822577182,37.95593075417342,-122.6305543136799,72.2184814826694
514,532465.561222,4200993.003578006,37.955959074891226,-122.63044306558677,63.52657417864236
514,532474.8065279673,4200997.683715373,37.95600092532441,-122.63033761646848,50.60797209539243
514,532482.5972056716,4201004.125279952,37.95605870305619,-122.63024864544734,43.18803207389146
514,532489.7569250831,4201011.931396859,37.95612880170552,-122.6301667947249,23.532863865152308
514,532493.7591988031,4201021.189138867,37.956212096471944,-122.63012081901006,20.545107774050393
514,532497.2796537012,4201030.670957388,37.95629742801542,-122.6300803175469,16.309020401431553
514,532500.061175157,4201040.278696159,37.956383920883965,-122.63004822149621,16.309040668978582
514,532502.8426966126,4201049.8864349285,37.956470413742096,-122.63001612536947,16.30906092443621
514,532505.6242180683,4201059.494173699,37.95655690658981,-122.62998402916669,16.309081186612616
514,532508.3559680239,4201068.954781456,37.95664207514987,-122.6299525060865,21.37929833062867
514,532511.9271735069,4201078.155042357,37.95672486719333,-122.62991143923082,24.850175319054074
514,532516.1090185744,4201087.241167919,37.95680660867642,-122.62986342656052,24.850205391530096
514,532520.2908636419,4201096.32729348,37.95688835013821,-122.6298154137832,24.850235453993207
514,532524.4727087093,4201105.413419041,37.95697009157872,-122.6297674008989,24.850265537927555
514,532528.6545537768,4201114.499544603,37.95705183299795,-122.62971938790754,24.850295600434038
514,532532.9216257625,4201123.810290812,37.95713559579801,-122.62967039450567,17.002751442509748
514,532535.8324517031,4201133.432813492,37.95722221714858,-122.62963682505757,14.268099752398257
514,532538.2687535323,4201143.133841235,37.95730956304213,-122.6296086535007,14.268117603750454
514,532540.7050553615,4201152.834868979,37.95739690892729,-122.62958048187627,14.26813544958651
514,532543.1413571909,4201162.535896722,37.95748425480405,-122.62955231018432,14.26815329431821
514,532545.5465006279,4201172.127929823,37.95757061944494,-122.62952449803757,17.967217382976116
514,532548.586592757,4201181.593597855,37.95765582241571,-122.62948946386977,19.630308578917038
514,532551.9218557213,4201191.023419001,37.95774069171186,-122.62945107128422,19.63033271890987
514,532555.2571186855,4201200.453240147,37.957825560993804,-122.62941267860961,19.63035686148777
514,532558.6710964151,4201210.193493672,37.95791322529623,-122.62937337576591,9.168517902743645
514,532560.2485632979,4201220.300788803,37.958004263510155,-122.6293549614642,0.7059053087529605
514,532560.3026417947,4201230.525888556,37.95809641809945,-122.6293538827464,349.82134614186145
514,532558.4399954965,4201240.560794343,37.958186927248036,-122.6293746310422,343.1509262221902
514,532555.4501252014,4201250.237614386,37.95827424946515,-122.62940822700212,339.00374443882816
514,532551.7598737476,4201259.678208606,37.95835946773267,-122.62944980631393,333.5119450646575
514,532547.2482455606,4201268.605174327,37.958440086211915,-122.62950075887962,333.5119139907617
514,532542.7366173735,4201277.532140048,37.95852070466858,-122.62955171155618,333.51188294800585
514,532538.3919033058,4201285.941462305,37.95859665171663,-122.62960078775212,351.33149102383885
514,532536.8359875199,4201295.096412926,37.95867921898624,-122.62961808472697,12.189404819254491
514,532538.8036179036,4201304.492473893,37.9587638330508,-122.62959526138998,22.914976985592546
514,532542.6433746561,4201313.643416063,37.95884617080704,-122.62955113817392,25.47532157258513
514,532546.8277354809,4201322.5015184,37.958925856892286,-122.62950310539168,31.438854262876077
514,532552.0267433019,4201331.046448099,37.95900268402325,-122.62944353666028,31.43889144664371
514,532557.2257511229,4201339.5913777985,37.95907951112239,-122.62938396780436,31.438928637153992
