eid,nid_s,nid_e,type,lanes,capacity,maxmph,fft,length,geometry
576,193,245,primary,1,1900.0,35.0,422.72994997621123,6614.013522202678,"LINESTRING (531271.0039598702 4194818.842703789, 531199.2096875606 4194918.381948596, 531177.3233458637 4194961.026450273, 531164.7220993018 4194980.284254929, 531137.5891686629 4195003.980452114, 531104.2569362018 4195025.733743466, 531090.0258957981 4195036.675148575, 531076.485250502 4195048.717623099, 531039.3699434538 4195089.862404907, 531026.6983074422 4195104.626583468, 531017.1836812649 4195119.169723805, 531006.0416757378 4195145.600813477, 530998.1024907788 4195159.695029293, 530990.8571605592 4195169.320495346, 530982.7151813423 4195178.931484202, 530969.8350667482 4195190.765820142, 530954.6939263127 4195203.046544142, 530940.2390497657 4195212.866743209, 530926.0187220401 4195221.112328764, 530901.653723703 4195231.560934771, 530882.6984027342 4195238.890035958, 530871.1855095874 4195244.904676915, 530858.0880304725 4195253.831416783, 530800.0077227228 4195304.307153855, 530791.8719764473 4195312.353925832, 530786.2031706462 4195321.308683013, 530782.5542045422 4195333.17797938, 530775.6345555887 4195377.932375105, 530771.7399049457 4195394.37199222, 530766.2744695621 4195410.062335702, 530759.9166201153 4195424.617620448, 530753.5609479925 4195436.254870974, 530744.9610599608 4195448.560519453, 530732.976682063 4195460.853488725, 530699.9965069606 4195485.627633943, 530690.9530810178 4195494.336820827, 530684.387006519 4195503.510194317, 530671.2339389549 4195527.459973811, 530662.1788040983 4195539.320195971, 530653.1388375078 4195547.130722973, 530644.783290268 4195552.9355802, 530630.7013089831 4195559.684333523, 530607.7345090458 4195565.678743515, 530483.0984691756 4195579.283112826, 530464.5236559751 4195586.259540415, 530448.7472619063 4195597.196307292, 530435.1977494718 4195614.498941718, 530410.8614663171 4195657.979619722, 530390.7887057672 4195703.906032179, 530371.0722976553 4195739.126910919, 530356.0942096075 4195757.744716569, 530339.5482111324 4195772.484508384, 530333.0028271805 4195776.232666587, 530328.3074168854 4195778.922531394, 530312.5549191578 4195783.54645651, 530304.2925059885 4195785.690574218, 530280.9131399535 4195791.7620348, 530258.4859215979 4195799.479171396, 530241.556079 4195808.725600273, 530212.1280874372 4195836.466131636, 530186.8198058361 4195860.32750982, 530178.1978857382 4195867.030572288, 530166.7970783787 4195874.022987954, 530153.55903627 4195881.019756041, 530030.0584412897 4195943.753751898, 530018.707996313 4195949.06008067, 530007.9398050552 4195953.802699542, 529918.6889710687 4195992.487297672, 529902.5212283512 4196000.27263252, 529891.9409769364 4196006.547230983, 529881.9307394333 4196013.201159021, 529872.6831755366 4196020.434830936, 529862.8948497719 4196028.920304678, 529784.9485760346 4196118.796579475, 529754.8491456375 4196157.886726859, 529746.7471300184 4196166.844460164, 529740.007112307 4196173.521524521, 529732.6816656521 4196179.231185109, 529725.5632718905 4196183.599079493, 529714.6035442898 4196187.964148143, 529700.1833204238 4196191.540024626, 529686.7348487519 4196193.788017632, 529673.098544397 4196194.504210054, 529662.728248668 4196193.889720752, 529651.0232123459 4196192.893177899, 529627.4035715136 4196190.511051651, 529621.8359519935 4196191.445118382, 529616.0640754561 4196192.955403063, 529609.5334820948 4196195.228522087, 529575.0751578133 4196217.283486862, 529564.8637291603 4196226.244882271, 529555.6123935186 4196237.107037587, 529465.4018897335 4196333.921014815, 529441.4124764499 4196368.507416573, 529432.2928437227 4196384.396325444, 529426.896301849 4196396.481850144, 529411.9376640432 4196425.309055023, 529360.0653592432 4196526.577909851, 529339.9135833511 4196562.432120653, 529320.3675312949 4196588.724453011, 529269.0619513424 4196642.663627435, 529218.5302481708 4196681.893593898, 529194.2800593679 4196728.573598667, 529164.9094600801 4196747.053543482, 529097.4270456521 4196770.490894132, 529016.3263159209 4196809.83551803, 529001.0500193813 4196827.212059767, 528985.7751092101 4196864.094063998, 528915.7765927319 4197033.071351758, 528900.9039339545 4197063.275603126, 528868.3028427954 4197113.588551572, 528848.8064431199 4197129.075414125, 528809.2132901788 4197138.378160333, 528766.5045114569 4197156.424303283, 528735.2107980751 4197187.658552616, 528706.1435813642 4197233.202487013, 528659.8449272565 4197260.112798395, 528618.9148165836 4197312.727603863, 528589.3372327194 4197399.056279896, 528547.1760010603 4197479.937828735, 528535.5205410797 4197503.052998554, 528528.2351714669 4197512.98006072, 528502.1373752923 4197536.788382183, 528471.41299674 4197554.112179247, 528439.9649365395 4197564.743146544, 528383.2898893912 4197566.177601887, 528307.4514431827 4197556.018256352, 528265.8305736077 4197552.645837976, 528230.2421854477 4197553.388559651, 528193.8794799434 4197567.165678902, 528165.8896218708 4197586.91878897, 528141.6991641549 4197608.493568482, 528092.7736631223 4197636.285659673, 528079.0061446149 4197655.521989452, 528072.7685875129 4197693.291004244, 528054.1481981558 4197720.721226902, 528007.3902797946 4197775.438303859, 527948.0845248731 4197829.713399507, 527931.2838850504 4197862.353777972, 527930.308662685 4197882.887747233, 527930.9456487868 4197912.580789885, 527937.6645075132 4197978.254260895, 527934.5045495379 4198020.93798703, 527927.1244392007 4198035.802641992, 527917.8860239811 4198054.42225829, 527891.7459935418 4198081.339037132, 527888.3065385557 4198084.877805011, 527860.5818462943 4198102.336138208, 527823.8564842024 4198125.466942506, 527760.5582335938 4198155.708623254, 527720.3146424857 4198153.908045195, 527648.1620761175 4198133.648364136, 527568.8086182522 4198129.952471249, 527452.9223439796 4198142.08978279, 527432.9095509879 4198145.362401147, 527419.1399123494 4198150.198202936, 527408.7447113617 4198155.100794698, 527400.2286032143 4198160.475685304, 527391.9434754135 4198167.737548153, 527384.3559138624 4198176.643847134, 527376.7685163813 4198188.135344923, 527371.7790846174 4198197.99343521, 527367.9711838776 4198206.679380657, 527365.3353935266 4198217.011339564, 527364.5978092151 4198227.349640831, 527364.7950512324 4198239.333161253, 527365.9231488525 4198254.149078702, 527369.8748349167 4198273.434718939, 527371.7083225059 4198287.542899661, 527371.4256302386 4198303.763200584, 527369.4914498896 4198317.159791336, 527366.3866338523 4198325.848088033, 527362.8303791548 4198332.881686483, 527357.8504633575 4198339.921626374, 527351.2112489112 4198346.478932665, 527341.0481269046 4198353.024480347, 527294.4701141827 4198374.726759745, 527282.6508732821 4198379.857764743, 527269.4207285808 4198383.807993301, 527257.3736251363 4198386.120084112, 527245.1027333887 4198387.022352271, 527233.3007330116 4198386.98310217, 527220.7892817385 4198386.231415654, 527172.4286323689 4198378.559354332, 527162.7517219437 4198378.99325654, 527155.4252703118 4198380.844058485, 527149.5192816104 4198383.653766151, 527143.5959786221 4198389.037516839, 527137.1983657143 4198397.004891679, 527122.2399448783 4198423.98335409, 527116.7849821735 4198431.254866228, 527109.4383529477 4198439.219120778, 527101.6329642074 4198445.073767759, 527057.6316568394 4198474.54148814, 527048.6550179693 4198478.506124761, 527038.7228377762 4198481.768616268, 527029.5167113773 4198483.380324754, 527021.7292491592 4198483.831723551, 527013.6988798988 4198483.328137734, 527003.7894450491 4198482.363459236, 526909.8985241574 4198467.009285363, 526896.2103829813 4198466.021227656, 526882.0557256994 4198465.264661691, 526873.0811513348 4198465.945305684, 526863.6370092857 4198467.789419543, 526854.8919947892 4198470.823027277, 526845.4409165607 4198474.786330155, 526836.4540317584 4198479.228260188, 526824.6275661109 4198486.700995091, 526812.0957474784 4198494.89262844, 526763.5768523327 4198533.045799571, 526751.9869996782 4198540.763507228, 526742.2934251847 4198546.368231871, 526733.0766764696 4198551.275524191, 526721.2588079879 4198556.174339844, 526593.9641453555 4198606.387585456)"
577,187,84,primary,1,1900.0,25.0,17.98849863954665,201.03373535479042,"LINESTRING (531941.0309217792 4194365.888027812, 531922.2239050904 4194393.086890067, 531918.0619177157 4194405.219973754, 531916.444549368 4194418.672200124, 531916.3802952169 4194453.255801033, 531913.7103355693 4194475.114121791, 531908.354241562 4194500.401515658, 531892.8399837889 4194542.369924975, 531891.216043246 4194546.22475226, 531887.6985845645 4194555.431216679)"
578,84,187,primary,1,1900.0,25.0,17.98849863954665,201.03373535479042,"LINESTRING (531887.6985845645 4194555.431216679, 531891.216043246 4194546.22475226, 531892.8399837889 4194542.369924975, 531908.354241562 4194500.401515658, 531913.7103355693 4194475.114121791, 531916.3802952169 4194453.255801033, 531916.444549368 4194418.672200124, 531918.0619177157 4194405.219973754, 531922.2239050904 4194393.086890067, 531941.0309217792 4194365.888027812)"
579,84,4,primary,1,1900.0,25.0,6.55819511327667,73.29230122124129,"LINESTRING (531887.6985845645 4194555.431216679, 531881.3210845735 4194578.883944049, 531876.7007330509 4194591.359221024, 531869.9545336281 4194601.1079053, 531860.7500773943 4194607.695996219, 531848.9358728139 4194611.644389844)"
580,4,84,primary,1,1900.0,25.0,6.55819511327667,73.29230122124129,"LINESTRING (531848.9358728139 4194611.644389844, 531860.7500773943 4194607.695996219, 531869.9545336281 4194601.1079053, 531876.7007330509 4194591.359221024, 531881.3210845735 4194578.883944049, 531887.6985845645 4194555.431216679)"
581,4,5,primary,1,1900.0,25.0,16.19485758080041,180.98857376844447,"LINESTRING (531848.9358728139 4194611.644389844, 531837.4105144499 4194613.663350371, 531822.4714993523 4194614.026984271, 531676.5747132549 4194614.649313134, 531667.7728586465 4194614.92598504)"
582,5,4,primary,1,1900.0,25.0,16.19485758080041,180.98857376844447,"LINESTRING (531667.7728586465 4194614.92598504, 531676.5747132549 4194614.649313134, 531822.4714993523 4194614.026984271, 531837.4105144499 4194613.663350371, 531848.9358728139 4194611.644389844)"
583,5,8,primary,1,1900.0,25.0,22.312310003227545,249.3552749578402,"LINESTRING (531667.7728586465 4194614.92598504, 531659.8891814201 4194616.493258497, 531609.8514695158 4194630.82389208, 531597.6512656261 4194634.593634621, 531553.8855071256 4194648.127729808, 531497.2987621565 4194664.597420535, 531464.6324926636 4194672.571536563, 531443.4240905051 4194677.749328454, 531428.3360229454 4194684.925580872)"
584,8,5,primary,1,1900.0,25.0,22.312310003227545,249.3552749578402,"LINESTRING (531428.3360229454 4194684.925580872, 531443.4240905051 4194677.749328454, 531464.6324926636 4194672.571536563, 531497.2987621565 4194664.597420535, 531553.8855071256 4194648.127729808, 531597.6512656261 4194634.593634621, 531609.8514695158 4194630.82389208, 531659.8891814201 4194616.493258497, 531667.7728586465 4194614.92598504)"
585,8,200,primary,1,1900.0,25.0,5.396114788555975,60.305261383057385,"LINESTRING (531428.3360229454 4194684.925580872, 531416.1628426962 4194697.749406246, 531391.6671352367 4194732.583392714)"
586,200,8,primary,1,1900.0,25.0,5.396114788555975,60.305261383057385,"LINESTRING (531391.6671352367 4194732.583392714, 531416.1628426962 4194697.749406246, 531428.3360229454 4194684.925580872)"
587,200,194,primary,1,1900.0,25.0,5.804334646921209,64.86739659053653,"LINESTRING (531391.6671352367 4194732.583392714, 531368.8243105026 4194753.676779863, 531338.7586222547 4194769.150625026)"
588,194,200,primary,1,1900.0,25.0,5.804334646921209,64.86739659053653,"LINESTRING (531338.7586222547 4194769.150625026, 531368.8243105026 4194753.676779863, 531391.6671352367 4194732.583392714)"
589,194,223,primary,1,1900.0,25.0,5.922690951729395,66.1901089822239,"LINESTRING (531338.7586222547 4194769.150625026, 531309.8012880458 4194786.803477337, 531284.299652925 4194806.655375467)"
590,223,194,primary,1,1900.0,25.0,5.922690951729395,66.1901089822239,"LINESTRING (531284.299652925 4194806.655375467, 531309.8012880458 4194786.803477337, 531338.7586222547 4194769.150625026)"
591,223,193,primary,1,1900.0,25.0,1.6137806726434532,18.035099157839216,"LINESTRING (531284.299652925 4194806.655375467, 531271.0039598702 4194818.842703789)"
592,193,223,primary,1,1900.0,25.0,1.6137806726434532,18.035099157839216,"LINESTRING (531271.0039598702 4194818.842703789, 531284.299652925 4194806.655375467)"
593,155,187,primary,1,1900.0,25.0,332.7119041721924,3718.2823443472553,"LINESTRING (534185.7551808411 4192892.700417997, 534165.4116982481 4192876.58305934, 534139.8322489866 4192852.854820156, 534119.4993899786 4192821.448381349, 534113.0097348922 4192817.149730972, 534104.3968907072 4192813.774260924, 534092.6327192329 4192811.140182118, 534081.5661468828 4192809.929208435, 534064.8410482841 4192809.682232377, 534058.4143814715 4192809.267220858, 534053.0246484937 4192806.914850878, 534049.1409116945 4192804.02506697, 534047.5105548784 4192800.623158656, 534046.5391336961 4192793.129841711, 534045.6076265413 4192782.374690474, 534043.8537293249 4192770.595365533, 534038.0764229682 4192757.789683587, 534027.4431660479 4192743.25520094, 534011.4656732504 4192711.123724249, 533979.5277605287 4192668.130509994, 533973.2664270928 4192655.367254211, 533966.9588794811 4192636.767718822, 533961.2671841903 4192624.472831106, 533953.6193415897 4192613.101853176, 533934.7132909449 4192593.61808279, 533918.337697019 4192572.536007704, 533909.6429577142 4192565.487886469, 533901.2441704993 4192561.303567339, 533882.6343910067 4192555.201995018, 533864.1242526858 4192550.521066123, 533848.570022587 4192549.846654742, 533834.645097652 4192552.862607409, 533817.4487376271 4192562.278144842, 533807.9079575099 4192564.180497576, 533800.3774210623 4192562.69600058, 533792.3649221304 4192558.657622667, 533786.7272522759 4192552.387793669, 533758.4567327168 4192498.226579036, 533750.2725692949 4192491.003206569, 533740.5847974805 4192488.000942335, 533729.4139832386 4192488.498686118, 533722.0469768697 4192492.140929894, 533703.4410066383 4192506.455003908, 533678.9828383338 4192528.189997782, 533580.5640624169 4192616.836962138, 533554.3032045607 4192634.404236449, 533546.5231750598 4192640.175231369, 533542.0344204444 4192645.39382977, 533539.0688823583 4192654.468700654, 533535.8269231245 4192668.779391045, 533528.2284351748 4192683.937708888, 533505.5043053848 4192709.829916216, 533499.0779190731 4192715.784006708, 533491.5133610857 4192720.501886133, 533484.3373629495 4192722.669455335, 533476.6601943375 4192722.660321204, 533448.9143933292 4192718.48631824, 533442.3130623366 4192717.749316787, 533434.529458434 4192717.961692905, 533428.1559791154 4192719.577819672, 533419.643848534 4192723.770428956, 533412.553491893 4192728.667835655, 533402.8467376621 4192736.84988002, 533397.3161019629 4192745.293027021, 533395.1056998442 4192750.376740521, 533391.2907910257 4192767.248152996, 533389.9609120794 4192772.058070501, 533387.4352523005 4192776.818741657, 533380.3294338437 4192785.532871667, 533329.3490912472 4192820.575177139, 533322.1018530217 4192827.32492718, 533316.2855897273 4192836.843205656, 533311.071380422 4192847.528931435, 533307.6620215925 4192857.700511106, 533306.3103962764 4192865.716875066, 533306.4174985893 4192873.994350741, 533309.5401961254 4192886.777636011, 533311.2778710468 4192894.140827667, 533311.7551141753 4192902.22009242, 533310.2770812456 4192908.882324992, 533307.4491902651 4192914.462840859, 533301.3832884468 4192920.507309976, 533278.5498683001 4192936.824513447, 533258.1969795687 4192952.996500981, 533252.4649414213 4192959.131121068, 533248.7590013974 4192964.397432077, 533246.5263510097 4192970.668285144, 533246.9621118892 4192978.14823593, 533254.0398124673 4192997.99300002, 533254.3186694304 4193000.790128336, 533254.3475279949 4193004.518242796, 533253.310947386 4193010.760656453, 533252.2781651767 4193013.896421045, 533250.5766215138 4193017.140427836, 533248.3841222329 4193020.016302835, 533245.6215253378 4193022.523725743, 533238.6997313008 4193027.144583276, 533212.0857085093 4193036.878278268, 533207.1392264852 4193040.142445003, 533204.4811767039 4193045.069065044, 533202.5828709014 4193051.307997664, 533203.0793301034 4193056.835431671, 533210.8466070599 4193084.471803566, 533210.7364051432 4193087.799926916, 533210.0423737618 4193091.980019895, 533207.849630682 4193097.097141478, 533203.6008666047 4193103.970084552, 533199.5274405496 4193110.976882107, 533197.1539011288 4193117.313750475, 533196.4094920229 4193123.080259011, 533196.6338357572 4193132.833875618, 533197.5177544493 4193151.266632837, 533187.804041828 4193187.431077689, 533185.96121289 4193208.227185193, 533182.877278936 4193222.80494307, 533164.0513971642 4193255.182378885, 533152.3212744872 4193272.499010515, 533139.9284143179 4193286.273602115, 533123.951506942 4193296.971456264, 533108.8881673387 4193303.556696388, 533080.0037379424 4193316.155315793, 533067.3237886513 4193318.301053753, 533053.9371352009 4193319.068154977, 532978.7697966846 4193306.272417294, 532926.375725671 4193306.993968065, 532884.0985359251 4193302.21987864, 532866.3618711263 4193302.304137189, 532855.4476309846 4193304.901085259, 532842.6746405894 4193310.530699525, 532828.9375611899 4193315.368714272, 532824.0537927991 4193316.225696031, 532815.9642955684 4193313.918811878, 532805.4402921339 4193309.094678629, 532798.1859219496 4193306.846627784, 532787.7594504962 4193306.216903979, 532780.480408869 4193307.940862259, 532768.6305914648 4193313.618660906, 532746.1870488572 4193327.531225428, 532724.5916114708 4193336.06604786, 532714.6671169469 4193339.665701027, 532695.6451096785 4193348.976432382, 532671.668676696 4193361.451805672, 532660.472805518 4193368.563648207, 532645.3458203528 4193375.80409987, 532637.5444534802 4193378.435914427, 532627.313555126 4193379.504741576, 532613.9508842842 4193376.48918196, 532603.830381276 4193374.118956679, 532590.0210914933 4193375.062657487, 532583.1091769469 4193377.365200243, 532576.7495008922 4193382.321701016, 532572.1633687553 4193387.962057014, 532569.3526279887 4193393.820273084, 532566.9894021993 4193402.132311941, 532566.6293196011 4193408.66597159, 532567.7987577614 4193421.973792214, 532572.8573825248 4193436.850386496, 532580.3763621968 4193449.950423479, 532589.565081768 4193463.290100726, 532595.303377204 4193475.284650969, 532599.4932170358 4193485.275910844, 532601.1198540406 4193496.366509377, 532602.0874297536 4193505.135586164, 532602.1057250135 4193516.020079456, 532600.2771485931 4193529.193945925, 532597.4739880514 4193539.789846818, 532592.5417150642 4193548.468909712, 532583.384183666 4193558.29619108, 532575.7886479272 4193564.501544836, 532567.5100015611 4193570.016289257, 532558.2527911704 4193576.170681417, 532540.8948243997 4193587.341275457, 532521.9062093794 4193597.296060898, 532506.9534290732 4193602.873170684, 532491.5688003652 4193606.484741347, 532451.4818315792 4193612.972103554, 532437.8271929813 4193619.386616397, 532417.5145387081 4193635.128116055, 532354.6025779012 4193688.036980738, 532322.0118965035 4193702.398868893, 532304.0628567968 4193711.981013296, 532248.7341992763 4193770.967450345, 532236.6232355624 4193785.188310572, 532229.2065170241 4193797.474870992, 532223.9582131872 4193812.876620736, 532221.9960695213 4193833.361802381, 532220.7410865707 4193855.136809568, 532228.2591879315 4193897.594508241, 532229.1694915178 4193925.50259228, 532228.5027940227 4193958.674716488, 532226.2371970578 4193971.358760631, 532220.255673571 4193983.184969964, 532208.0595740132 4193999.02544278, 532193.0743879399 4194010.860702265, 532179.8087893765 4194019.185546519, 532167.3243083728 4194023.397144148, 532154.7568241936 4194024.113437056, 532142.6766160353 4194021.647327092, 532126.641802265 4194016.403031579, 532118.0259703675 4194016.158479531, 532109.4909832518 4194017.72277579, 532101.1271373392 4194022.738367733, 532094.3383760472 4194031.943033556, 532086.8258621099 4194053.09443828, 532078.9579434749 4194088.690452621, 532068.1418161902 4194111.50433512, 532045.9069885925 4194162.877119842, 532037.2672923878 4194189.039213148, 532033.4708931409 4194199.797856374, 532027.5533097066 4194208.872837538, 532001.7310247713 4194237.885934248, 531994.7613815035 4194248.454690536, 531990.0834738782 4194264.324818109, 531985.1328319097 4194298.279117238, 531978.23138879 4194318.434436729, 531969.5602829095 4194330.194865976, 531956.6471769278 4194347.530772525, 531941.0309217792 4194365.888027812)"
594,187,155,primary,1,1900.0,25.0,332.71190417219225,3718.282344347254,"LINESTRING (531941.0309217792 4194365.888027812, 531956.6471769278 4194347.530772525, 531969.5602829095 4194330.194865976, 531978.23138879 4194318.434436729, 531985.1328319097 4194298.279117238, 531990.0834738782 4194264.324818109, 531994.7613815035 4194248.454690536, 532001.7310247713 4194237.885934248, 532027.5533097066 4194208.872837538, 532033.4708931409 4194199.797856374, 532037.2672923878 4194189.039213148, 532045.9069885925 4194162.877119842, 532068.1418161902 4194111.50433512, 532078.9579434749 4194088.690452621, 532086.8258621099 4194053.09443828, 532094.3383760472 4194031.943033556, 532101.1271373392 4194022.738367733, 532109.4909832518 4194017.72277579, 532118.0259703675 4194016.158479531, 532126.641802265 4194016.403031579, 532142.6766160353 4194021.647327092, 532154.7568241936 4194024.113437056, 532167.3243083728 4194023.397144148, 532179.8087893765 4194019.185546519, 532193.0743879399 4194010.860702265, 532208.0595740132 4193999.02544278, 532220.255673571 4193983.184969964, 532226.2371970578 4193971.358760631, 532228.5027940227 4193958.674716488, 532229.1694915178 4193925.50259228, 532228.2591879315 4193897.594508241, 532220.7410865707 4193855.136809568, 532221.9960695213 4193833.361802381, 532223.9582131872 4193812.876620736, 532229.2065170241 4193797.474870992, 532236.6232355624 4193785.188310572, 532248.7341992763 4193770.967450345, 532304.0628567968 4193711.981013296, 532322.0118965035 4193702.398868893, 532354.6025779012 4193688.036980738, 532417.5145387081 4193635.128116055, 532437.8271929813 4193619.386616397, 532451.4818315792 4193612.972103554, 532491.5688003652 4193606.484741347, 532506.9534290732 4193602.873170684, 532521.9062093794 4193597.296060898, 532540.8948243997 4193587.341275457, 532558.2527911704 4193576.170681417, 532567.5100015611 4193570.016289257, 532575.7886479272 4193564.501544836, 532583.384183666 4193558.29619108, 532592.5417150642 4193548.468909712, 532597.4739880514 4193539.789846818, 532600.2771485931 4193529.193945925, 532602.1057250135 4193516.020079456, 532602.0874297536 4193505.135586164, 532601.1198540406 4193496.366509377, 532599.4932170358 4193485.275910844, 532595.303377204 4193475.284650969, 532589.565081768 4193463.290100726, 532580.3763621968 4193449.950423479, 532572.8573825248 4193436.850386496, 532567.7987577614 4193421.973792214, 532566.6293196011 4193408.66597159, 532566.9894021993 4193402.132311941, 532569.3526279887 4193393.820273084, 532572.1633687553 4193387.962057014, 532576.7495008922 4193382.321701016, 532583.1091769469 4193377.365200243, 532590.0210914933 4193375.062657487, 532603.830381276 4193374.118956679, 532613.9508842842 4193376.48918196, 532627.313555126 4193379.504741576, 532637.5444534802 4193378.435914427, 532645.3458203528 4193375.80409987, 532660.472805518 4193368.563648207, 532671.668676696 4193361.451805672, 532695.6451096785 4193348.976432382, 532714.6671169469 4193339.665701027, 532724.5916114708 4193336.06604786, 532746.1870488572 4193327.531225428, 532768.6305914648 4193313.618660906, 532780.480408869 4193307.940862259, 532787.7594504962 4193306.216903979, 532798.1859219496 4193306.846627784, 532805.4402921339 4193309.094678629, 532815.9642955684 4193313.918811878, 532824.0537927991 4193316.225696031, 532828.9375611899 4193315.368714272, 532842.6746405894 4193310.530699525, 532855.4476309846 4193304.901085259, 532866.3618711263 4193302.304137189, 532884.0985359251 4193302.21987864, 532926.375725671 4193306.993968065, 532978.7697966846 4193306.272417294, 533053.9371352009 4193319.068154977, 533067.3237886513 4193318.301053753, 533080.0037379424 4193316.155315793, 533108.8881673387 4193303.556696388, 533123.951506942 4193296.971456264, 533139.9284143179 4193286.273602115, 533152.3212744872 4193272.499010515, 533164.0513971642 4193255.182378885, 533182.877278936 4193222.80494307, 533185.96121289 4193208.227185193, 533187.804041828 4193187.431077689, 533197.5177544493 4193151.266632837, 533196.6338357572 4193132.833875618, 533196.4094920229 4193123.080259011, 533197.1539011288 4193117.313750475, 533199.5274405496 4193110.976882107, 533203.6008666047 4193103.970084552, 533207.849630682 4193097.097141478, 533210.0423737618 4193091.980019895, 533210.7364051432 4193087.799926916, 533210.8466070599 4193084.471803566, 533203.0793301034 4193056.835431671, 533202.5828709014 4193051.307997664, 533204.4811767039 4193045.069065044, 533207.1392264852 4193040.142445003, 533212.0857085093 4193036.878278268, 533238.6997313008 4193027.144583276, 533245.6215253378 4193022.523725743, 533248.3841222329 4193020.016302835, 533250.5766215138 4193017.140427836, 533252.2781651767 4193013.896421045, 533253.310947386 4193010.760656453, 533254.3475279949 4193004.518242796, 533254.3186694304 4193000.790128336, 533254.0398124673 4192997.99300002, 533246.9621118892 4192978.14823593, 533246.5263510097 4192970.668285144, 533248.7590013974 4192964.397432077, 533252.4649414213 4192959.131121068, 533258.1969795687 4192952.996500981, 533278.5498683001 4192936.824513447, 533301.3832884468 4192920.507309976, 533307.4491902651 4192914.462840859, 533310.2770812456 4192908.882324992, 533311.7551141753 4192902.22009242, 533311.2778710468 4192894.140827667, 533309.5401961254 4192886.777636011, 533306.4174985893 4192873.994350741, 533306.3103962764 4192865.716875066, 533307.6620215925 4192857.700511106, 533311.071380422 4192847.528931435, 533316.2855897273 4192836.843205656, 533322.1018530217 4192827.32492718, 533329.3490912472 4192820.575177139, 533380.3294338437 4192785.532871667, 533387.4352523005 4192776.818741657, 533389.9609120794 4192772.058070501, 533391.2907910257 4192767.248152996, 533395.1056998442 4192750.376740521, 533397.3161019629 4192745.293027021, 533402.8467376621 4192736.84988002, 533412.553491893 4192728.667835655, 533419.643848534 4192723.770428956, 533428.1559791154 4192719.577819672, 533434.529458434 4192717.961692905, 533442.3130623366 4192717.749316787, 533448.9143933292 4192718.48631824, 533476.6601943375 4192722.660321204, 533484.3373629495 4192722.669455335, 533491.5133610857 4192720.501886133, 533499.0779190731 4192715.784006708, 533505.5043053848 4192709.829916216, 533528.2284351748 4192683.937708888, 533535.8269231245 4192668.779391045, 533539.0688823583 4192654.468700654, 533542.0344204444 4192645.39382977, 533546.5231750598 4192640.175231369, 533554.3032045607 4192634.404236449, 533580.5640624169 4192616.836962138, 533678.9828383338 4192528.189997782, 533703.4410066383 4192506.455003908, 533722.0469768697 4192492.140929894, 533729.4139832386 4192488.498686118, 533740.5847974805 4192488.000942335, 533750.2725692949 4192491.003206569, 533758.4567327168 4192498.226579036, 533786.7272522759 4192552.387793669, 533792.3649221304 4192558.657622667, 533800.3774210623 4192562.69600058, 533807.9079575099 4192564.180497576, 533817.4487376271 4192562.278144842, 533834.645097652 4192552.862607409, 533848.570022587 4192549.846654742, 533864.1242526858 4192550.521066123, 533882.6343910067 4192555.201995018, 533901.2441704993 4192561.303567339, 533909.6429577142 4192565.487886469, 533918.337697019 4192572.536007704, 533934.7132909449 4192593.61808279, 533953.6193415897 4192613.101853176, 533961.2671841903 4192624.472831106, 533966.9588794811 4192636.767718822, 533973.2664270928 4192655.367254211, 533979.5277605287 4192668.130509994, 534011.4656732504 4192711.123724249, 534027.4431660479 4192743.25520094, 534038.0764229682 4192757.789683587, 534043.8537293249 4192770.595365533, 534045.6076265413 4192782.374690474, 534046.5391336961 4192793.129841711, 534047.5105548784 4192800.623158656, 534049.1409116945 4192804.02506697, 534053.0246484937 4192806.914850878, 534058.4143814715 4192809.267220858, 534064.8410482841 4192809.682232377, 534081.5661468828 4192809.929208435, 534092.6327192329 4192811.140182118, 534104.3968907072 4192813.774260924, 534113.0097348922 4192817.149730972, 534119.4993899786 4192821.448381349, 534139.8322489866 4192852.854820156, 534165.4116982481 4192876.58305934, 534185.7551808411 4192892.700417997)"
595,248,183,tertiary,1,1900.0,35.0,119.17645891361305,1864.629442099444,"LINESTRING (526418.3234017683 4198563.468614226, 526431.4400129555 4198523.679035911, 526464.1100425767 4198453.817977628, 526485.7179552893 4198413.456787626, 526505.6463167692 4198351.76517976, 526522.388110231 4198299.949157447, 526552.8334263884 4198241.853301224, 526587.0269335726 4198198.759383692, 526608.9926347348 4198175.797008994, 526629.505901465 4198140.092644646, 526682.1339942697 4198041.527442484, 526716.5122878754 4197944.933468704, 526749.8851585777 4197830.828093447, 526759.5768156978 4197764.188524132, 526774.3188147249 4197679.724352757, 526784.6310993446 4197635.732207534, 526831.406146106 4197549.353609842, 526869.9140279912 4197475.707671258, 526947.5316297812 4197354.492094995, 526996.6027675117 4197281.802408882, 527019.8770367277 4197233.58163023, 527035.6116645915 4197200.980298596, 527078.5763724941 4197109.55332422, 527087.0317776558 4197077.604849366, 527090.1952684307 4197056.534391699, 527085.1949057621 4197032.374666146, 527072.7876363767 4197012.761699319, 527022.5876233559 4196976.658588442, 526952.944595881 4196927.299604779)"
